"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
47.3866646410897,56.4954567933455,47.4739406490698,48.3346623368561,96.9837142387405,82.7012492110953,39.368521142751,12.8318998962641,87.3295828700066,2.45331916958094,33.7350014830008,35.0618372438475,71.9587864121422,34.6022933488712,1.32752144709229,35.636998875998,21.4186052558944,88.519601826556,9.17069830466062,11.7571416776627,99.3455816293135,33.5589507129043,12.9069575341418,10.7495782664046,13.8025060296059,52.9976062709466,40.5439492780715,65.2978175552562,62.05656635575,67.4754872452468,31.3454068731517,69.0552357351407,8.83139537181705,82.117506256327,63.900376460515,29.1177300037816,75.4228673642501,89.903435530141,11.8448386201635,0.171743845567107,38.7637001462281,67.6146382000297,55.5421780562028,73.0574521701783,4.2875392595306,68.7894951784983,70.9111023228616,45.3131791437045,94.7670698398724,22.4610637640581,95.5298312241212,73.4039313625544,99.1586475400254,26.0749868117273,49.4076830334961,21.625586040318,5.3397239651531,62.0714081684127,24.6152993291616,19.4806243292987,67.1602351823822,39.9473096244037,43.2975041447207,44.2321225535125,55.5934597505257,4.74519024137408,3.68072569835931,58.2143470877782,45.9266669116914,2.4009712273255,0.183852226473391,34.9916103295982,38.7453717179596,64.0878211241215,58.0983330029994,32.1707244729623,52.2677587578073,32.0851993281394,71.2061253376305,43.9934306778014,78.6791762104258,12.1555262710899,23.2302685966715,12.9503126488999,28.1542267417535,37.5649372581393,48.5773873049766,11.8060884065926,63.5738070122898,17.5326271681115,60.0684028817341,32.8546079341322,75.7633039262146,43.6232171719894,75.5923672113568,47.2647673683241,54.0204888675362,35.1890874328092,52.1603641333058,6.77968875970691
44.8275185564715,56.4954567933455,44.3024872812972,27.7817265160937,94.6474571530607,61.9505427647088,42.6852415181148,27.1015248124264,69.3097778945925,15.1231702568325,47.2493704180292,35.0618372438475,58.4180884707814,41.07022474025,1.32752144709229,44.2597724126532,18.6154780099011,88.519601826556,9.17069830466062,17.0978423977058,89.65472353922,44.5989167894038,20.7051807081499,7.35727742328474,23.430619037924,25.1397056878744,52.9490887639959,65.2978175552562,62.05656635575,78.1901156558388,50.2709643701331,62.0994459891646,26.7113599669522,74.4140860755326,62.4429658097021,45.0294723376627,75.4228673642501,89.903435530141,11.8448386201635,0.171743845567107,38.7637001462281,67.6146382000297,35.0769052119694,51.1086063731561,28.8397480921023,80.1351990122911,70.9111023228616,45.3131791437045,94.7670698398724,27.2669753326135,95.5298312241212,78.8515602954525,99.1586475400254,26.0749868117273,61.445994674762,25.18222334503,6.04692557969266,62.0714081684127,27.454832548909,14.3041765337286,50.2148000390789,45.3621862744932,45.1991950990875,50.6768618874341,30.3210667337165,4.74519024137408,3.68072569835931,58.2143470877782,45.9266669116914,2.4009712273255,11.1122699173893,29.4890144065982,20.5603638745672,64.0878211241215,49.4740743109843,18.1557909753188,63.2771802318984,32.0851993281394,84.1107393084218,60.3239376670723,78.6791762104258,23.0519280486616,11.8726505134022,20.8492569381099,28.1542267417535,37.5649372581393,48.5773873049766,18.5359753701512,56.9314310880887,11.1150558892289,42.2283806058144,14.8699934694447,62.1700503169547,31.3549900615034,41.1921020202946,48.0963097485328,37.7035907195817,51.7831642763261,40.2696477625497,6.77968875970691
38.8641636952576,51.789662042409,43.6014347129013,19.9963108227721,75.1432157348658,37.8489610125101,55.0822608434701,6.66288301075174,69.3097778945925,22.032521849779,46.789832569442,39.2767273820131,54.8986255667175,41.07022474025,24.8420796232487,44.2597724126532,20.0903352368931,88.519601826556,9.17069830466062,26.1208725163536,80.1999079438628,44.5103711229211,20.7051807081499,7.35727742328474,16.7877913472151,32.6718956751432,66.8097277397411,51.572825059587,61.3544536583332,78.1901156558388,50.2709643701331,60.6422878737564,26.7113599669522,74.4140860755326,74.0333404467303,17.1023538746363,75.4228673642501,89.903435530141,6.91102560671262,10.5255610295415,45.0953236712556,67.6146382000297,34.5767065946831,51.1086063731561,40.2262023766499,68.7479700734075,75.9764138603255,55.0414290686907,94.7670698398724,37.3393923181396,95.5298312241212,67.3838179664528,99.1586475400254,30.7482202358956,61.445994674762,22.643775960571,1.08717119101968,71.861871737088,31.916105661658,14.3041765337286,75.2700965367306,31.2378904563466,45.1991950990875,50.6768618874341,30.3210667337165,4.74519024137408,6.94172966716574,58.2143470877782,62.7374168948421,2.4009712273255,17.517778990596,7.9912529377322,32.7590456818127,64.1700484280312,49.4740743109843,18.1557909753188,64.0795534214238,30.3544077001261,84.1107393084218,58.257057002997,78.6791762104258,23.0519280486616,22.5682905459983,15.6218479200824,28.1542267417535,37.5649372581393,39.9054145383274,6.36806474950976,62.8854298336579,11.1150558892289,15.8638547776762,14.8699934694447,51.0672951570125,43.9937416774412,41.1921020202946,37.2511477424388,37.7035907195817,66.4377178874856,62.7712585662085,6.77968875970691
38.8641636952576,24.4626866169842,23.3500262326875,19.9963108227721,75.1432157348658,46.9254519065717,74.6370005128225,7.57440267169744,69.6702947672083,11.3734326113162,46.789832569442,33.3678070020116,61.2797314318603,54.8962832866469,17.2328230576214,58.0084514466042,32.9794781344444,88.519601826556,9.17069830466062,29.9701139969817,67.3245675916109,42.0310080210011,21.6752758450558,2.95032189702248,16.7877913472151,37.2062075137135,70.1998704719433,51.572825059587,61.3544536583332,52.0698624203359,47.2743323947755,53.5858690542851,27.8233726683728,74.4841922431164,72.5986084136105,22.8422655207558,86.2725213855794,86.5759280506845,6.91102560671262,10.5255610295415,52.56517344511,67.6146382000297,34.5767065946831,39.5072311847391,30.176981742149,47.4966365586305,82.3496201337695,46.2056516456971,87.4261378638525,23.0318956707937,75.433941738675,64.0364003900755,86.659184758014,11.6919646344078,76.0441748360653,28.2753737124182,1.08717119101968,73.9044696481506,31.916105661658,33.9985935988941,49.0292416453535,31.2378904563466,69.8039106756815,48.2793810506727,30.3210667337165,19.4520763678722,0.175696711816713,46.3643340074134,65.9187844980929,2.4009712273255,27.8644307641099,33.8454392903084,32.7590456818127,78.3131834461726,38.6747408250296,19.9122029395169,74.3035640096061,27.0119988282646,95.7317552148456,44.6094418106766,90.6836279343814,21.8569135216604,28.2614653451555,15.6218479200824,14.0749298533326,48.6046520284591,39.9054145383274,13.5597492637064,44.8262405532384,29.5932375987778,1.80140966247595,2.37430473516791,59.1260824494876,43.9937416774412,47.1139930197299,37.2511477424388,40.8209811581908,64.3989609116004,65.2736320309893,9.444002658131
27.9331191811508,24.4626866169842,5.8660338344481,19.9963108227721,75.8544895247607,69.9574806555505,84.7777073960249,5.14227711884187,69.6702947672083,20.2347455020115,68.4457825264577,24.30871983558,61.2797314318603,55.5336852737229,17.2639072584508,76.6938076083483,30.3791074856254,91.3944760580897,9.17069830466062,54.5709705225514,67.3245675916109,57.0719273319308,13.2099941879781,2.95032189702248,23.0575453129895,37.2062075137135,56.0370541865967,54.712740318681,61.3544536583332,58.9857012754038,47.2743323947755,64.1487184550265,27.3447807659994,74.4841922431164,72.5986084136105,32.6668829133075,57.0947575131603,94.1775366924232,6.91102560671262,10.5255610295415,39.5439204635343,61.5132839195927,34.5767065946831,35.5225976615435,31.9257909924546,40.0750642680291,94.2703481501921,33.3244671288316,87.4261378638525,39.5498856679786,55.8384953111896,53.8561135221979,78.6929638786598,14.3666904558407,76.0441748360653,28.2753737124182,16.1933279899017,73.9044696481506,13.3049519271739,39.3758696958481,43.6272805338848,29.7006498973955,83.083568716735,48.2793810506727,43.7842492547851,19.4520763678722,4.66229896829766,46.3643340074134,50.5476837437013,2.4009712273255,27.8644307641099,32.5895699219024,35.4935173121976,91.6027702819601,38.6747408250296,19.9122029395169,80.9245408560183,31.0231598968821,95.7317552148456,31.4682629549798,84.9949122931903,5.57369838544289,19.847886927729,15.6218479200824,14.0749298533326,48.9873959890042,46.911605512797,21.0187208523463,45.6829223739778,29.5932375987778,8.92064353242357,8.39195067057084,59.1260824494876,43.9937416774412,47.1139930197299,37.2511477424388,28.2240490327029,61.7793887205887,41.0581929148312,2.19252783870362
23.8479127554201,18.0059350537228,5.8660338344481,13.4739037997007,84.2477534700749,64.5501626036354,80.5231899051898,5.14227711884187,75.1400098795393,31.3525179975915,81.3970185507029,29.1334977546499,61.2797314318603,55.5336852737229,13.944275617425,67.6858608728784,12.9720460100113,77.113135361215,9.17069830466062,54.5709705225514,67.3245675916109,50.257481751465,0.18099798095861,2.95032189702248,15.4643864401019,53.0566659411283,56.0370541865967,54.712740318681,61.3544536583332,43.0466339724832,57.2889936402721,49.652654088597,27.3447807659994,69.6037952895857,70.3794421744313,30.8000473908991,48.5138237194033,94.1775366924232,16.3090990392682,21.1555265369692,54.792475621472,58.3622991927885,25.9343970712383,28.9840152516273,24.4285000436738,32.7262900015028,74.8555659707319,35.1340107570278,72.1639724074571,39.5498856679786,79.4571122836262,53.8561135221979,61.2477397790011,21.1047584500109,82.4588474402504,26.2803385995486,4.55815512284812,73.9044696481506,3.46436806524714,39.3758696958481,24.8442563571081,29.7006498973955,90.7056517549552,48.2793810506727,43.5851012065708,41.1318369373998,6.96604334199829,59.7403562660412,49.148268997171,9.04949502389519,6.62499803371536,31.4163722795216,38.038354070546,83.2697533122818,30.8355397336274,6.32756668669608,80.9245408560183,25.1824908778226,98.4036241915235,31.4682629549798,66.2105369608078,5.57369838544289,19.847886927729,28.6041306417662,25.3896273634624,52.3879163730604,46.911605512797,33.6956934987354,33.0464729451938,36.2149328700408,8.92064353242357,8.47417299525665,59.1260824494876,32.0863576368712,47.1139930197299,37.2511477424388,29.8688133824421,80.0276471988943,63.0836215552692,10.8057275512264
21.3558931488606,18.0059350537228,5.8660338344481,26.2917903384359,59.0607196171835,64.941244443517,93.1916673745818,4.42501832728603,86.0887457560465,17.3291051690523,86.9613899856385,29.1334977546499,61.2797314318603,66.8494201615406,6.26976542083509,54.5309020986905,12.9720460100113,61.1286387364806,30.378414983528,54.5709705225514,67.3245675916109,52.6189882086207,0.18099798095861,2.95032189702248,12.1329215739254,39.7208904028083,58.3079022679891,39.2891466921321,62.0000563594246,43.0466339724832,71.9592936549495,52.3507542174803,26.6999973933199,69.6037952895857,53.7003095450549,18.780139292128,48.5138237194033,76.0433509916324,21.7044829904854,21.1555265369692,57.6720532041189,84.188396895327,25.9343970712383,20.2285440338026,47.2292976213689,25.5053282863216,52.7386983917119,37.9828431083134,89.1266128350823,29.4172993867151,65.8225414316978,45.4461377980925,38.0913097480576,31.6534334617191,73.56701543517,38.965549930891,0.892608050282988,72.9832244887604,13.1696737439805,19.7659198537635,26.814457759834,31.3427752907049,91.3397466354014,48.2793810506727,31.488104446775,39.7955536346287,22.5108200764729,63.8329482149073,33.4457539564143,9.04949502389519,2.02779296067099,43.1531428899744,38.038354070546,83.6580072649172,24.8742409642008,6.13569198395394,80.9245408560183,27.8650085820904,98.1550287951136,31.4682629549798,79.0464207293667,5.57369838544289,5.41581087057852,49.5841954002441,25.3896273634624,50.7598382135511,46.911605512797,2.26683383094856,32.1247290304434,36.2149328700408,6.1673390433868,16.5587109378175,59.1260824494876,32.0863576368712,47.1139930197299,45.3274255775608,27.7426087234171,80.0276471988943,89.9113090190082,10.8057275512264
21.3558931488606,27.5727519239538,5.8660338344481,24.1052322036188,72.1181996322607,91.6233424050966,93.1916673745818,4.42501832728603,90.253146161035,9.28051363107199,86.9613899856385,36.423421907733,61.2797314318603,66.8494201615406,6.26976542083509,24.5169022619915,12.9720460100113,61.5449498111558,30.378414983528,54.5709705225514,67.3245675916109,55.7441516073078,0.18099798095861,5.979806321859,12.1329215739254,47.6136248079634,58.3079022679891,39.2891466921321,61.4637804585817,54.7048597599806,71.9592936549495,42.5216595418069,16.1934590043837,46.4029168158326,53.7003095450549,38.1309010702797,48.5594792379779,76.0433509916324,26.0793861228657,15.3243488164117,50.9593895835015,85.5318119790055,25.9343970712383,20.2285440338026,54.0599579429109,17.0886108703959,52.7386983917119,45.8381241885414,78.1372332233945,48.2718244494162,65.8225414316978,45.4461377980925,40.4617075802271,36.7636355532119,86.8167748361325,41.8325537411303,1.40379903712591,51.5298208676372,3.93887188155583,19.7659198537635,60.4944764131003,27.3227406330007,83.1360783712714,41.9379106178608,8.90886244576119,52.7659993000383,17.9006828467804,73.3782410249628,27.9594749526173,9.04949502389519,19.0532173152418,43.1531428899744,49.6655990100381,58.2899650285581,24.8742409642008,6.13569198395394,80.9245408560183,27.8650085820904,96.6490339583933,31.4682629549798,79.0464207293667,5.57369838544289,5.41581087057852,64.7192517974747,30.3281316510213,42.5324305900655,46.911605512797,2.26683383094856,32.1247290304434,41.4107160247879,14.2703607149408,14.5365891757874,37.4112644685043,32.0863576368712,53.9116222002743,45.3274255775608,41.4158620194808,77.5365244711603,99.489625917771,21.4643660563839
35.4294592907261,29.4627862528473,9.63369177975177,26.6735103205524,79.0695992624283,91.6233424050966,93.1916673745818,15.9244212780473,90.253146161035,35.5058999601161,87.1093305546944,38.1591111339836,67.7150788222327,66.8494201615406,7.43391117446151,24.5169022619915,20.3379993349512,62.7919840874678,6.5566964768066,56.7376256127059,60.5090464827003,61.0148705894462,0.18099798095861,25.4565276798677,12.1329215739254,47.6136248079634,58.3079022679891,31.8935453443505,50.5587367757869,58.8264808428439,71.9592936549495,42.5216595418069,2.3602794944795,46.4029168158326,53.3107203736327,19.4789039408213,63.6214950533056,76.0433509916324,29.672737545952,19.1711116482171,86.1265044258503,68.6414872775641,24.4377420256565,37.1285367623362,45.8530965649711,19.3327397400914,82.0859372537751,45.8381241885414,78.1372332233945,58.0735381228722,48.1425276840358,60.0954300492125,40.4617075802271,26.3889291090571,85.2928253992337,41.8325537411303,1.40379903712591,29.4557044964862,13.6466746168503,19.7659198537635,67.5920872423932,31.9614209079798,83.1360783712714,68.2012725830783,25.0250900597518,48.3737647711574,5.32527646432887,70.2253244640453,31.1664547324892,9.04949502389519,19.0532173152418,67.6053874561103,49.6655990100381,70.8871011702901,29.1637670568447,3.44094465032326,77.8149192473153,18.5594626288547,96.6490339583933,31.4682629549798,79.0464207293667,5.57369838544289,8.9915421922179,71.408499382557,29.8079820272732,42.5324305900655,28.8197332379762,10.1216044111984,33.3840606471445,55.9427265914385,14.2703607149408,10.3773243311195,37.4112644685043,25.2529776557295,66.1889290935138,42.7517562657026,41.4158620194808,77.5365244711603,99.489625917771,21.4643660563839
49.4016808858605,42.2509631476384,22.1648277656127,45.4227862149155,74.7304767735449,95.4012849867668,88.224441114096,3.62627595040056,72.3363690790852,35.5058999601161,71.9164581020102,34.6521979766643,67.7150788222327,60.7768307768732,7.43391117446151,45.7141916087387,35.6476489527477,84.5145144577555,19.5580169446867,44.4864465108286,63.2608171392933,71.6469329936852,15.8576048154517,40.0439127891961,12.1329215739254,47.6136248079634,46.6226598974683,31.8935453443505,61.7821604938175,58.8264808428439,57.8744584386675,42.5216595418069,2.3602794944795,46.4029168158326,40.8606943152773,19.4789039408213,63.6214950533056,62.0091385639354,39.3840326132258,26.9930557142108,86.1265044258503,68.6414872775641,24.4377420256565,37.1285367623362,71.8049001067888,30.4833381571199,97.0580156184568,63.2436675467531,62.0863037614891,60.2713020794336,50.2115722189792,62.9433137995747,40.4617075802271,21.0008385544089,85.2928253992337,41.8325537411303,15.7586067369016,29.4557044964862,13.6466746168503,9.34432421829344,60.1226891546453,14.5033701276071,83.1360783712714,72.232382750819,34.1186226478548,65.1099032121926,5.32527646432887,99.3159078989058,31.1664547324892,9.04949502389519,11.037237136072,52.8087639799466,75.1776131623863,70.8871011702901,29.1637670568447,3.44094465032326,77.8149192473153,37.035498729326,79.5051984187927,31.4682629549798,72.3908371091842,8.9350527617303,10.0618056982942,74.9668388137085,28.2211215532481,31.7188093162706,33.9160518761233,10.1216044111984,33.3840606471445,57.1627016494152,14.2703607149408,44.6472568524482,39.742566349052,25.2529776557295,74.1803372616719,28.511983872973,49.7041172685226,74.6355431107454,89.8307012494719,21.4643660563839
